link_id,road_no,road_link_name,road_class,surface_type,region,station,link_length_km,bridge_crossings_on_link,has_aadt_evidence,traffic_match_type,latest_aadt_year,latest_adt,current_aadt_2026,current_adt_excluding_motorcycles,annual_weighted_growth_rate,seasonal_factor,evidence_observation_count,proxy_evidence_count,duplicate_slot_factor,observed_years,annual_detail_years,traffic_basis,sources
C552_Link02,C552,Kabagole-Kyegegwa,C,Unsealed,Southern,Ibanda,40.784,0,Yes,exact-link,2025,1043.08,1095.24,255.97,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C434_Link01,C434,Ikumba - Nfasha - Ruhija - Mpungu - Hama,C,Unsealed,Southern,Kabale,63.56,1,Yes,exact-link,2025,174.34,183.06,114.8,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C513_Link01,C513,Kinyamaseke-Kisinga,C,Unsealed,Southern,Kasese,12.747,3,Yes,exact-link,2025,1226.29,1287.6,260.62,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C433_Link04,C433,Kazinga - Isaka,C,Unsealed,Southern,Kabale,5.477,0,Yes,same-road-corridor-proxy,2025,681.11,715.16,452.99,0.032,1,3,3,,2025,2026,"AADT proxy from C433 corridor links with classified traffic evidence; no exact link-level AADT was found, so this is retained as proxy evidence until measured counts are available",Traffic_estimate_2025.xlsx; Generated road-link traffic integrity fill
C512_Link01,C512,Rugendabara - Kaswangali,C,Unsealed,Southern,Kasese,24.661,0,Yes,exact-link,2025,1817.27,1908.13,189.26,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C511_Link01,C511,Kasese - Kilembe mines,C,Bituminous,Southern,Kasese,11.734,2,Yes,exact-link,2025,1226.29,1287.6,260.62,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C433_Link02,C433,Kanungu - Kihihi,C,Bituminous,Southern,Kabale,22.226,0,Yes,exact-link,2025,681.11,715.16,452.99,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C433_Link01,C433,Ikumba - Kanungu,C,Unsealed,Southern,Kabale,46.813,0,Yes,exact-link,2025,681.11,715.16,452.99,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C457_Link01,C457,Kisoro - Muganzi - Chahi,C,Bituminous,Southern,Kabale,5.1,0,Yes,exact-link,2025,743.16,780.32,454.54,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C432_Link01,C432,Kanungu - Rugyeyo - Kabaranga,C,Unsealed,Southern,Kabale,30.663,1,Yes,exact-link,2025,601.32,631.39,215.63,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C456_Link01,C456,Rwabuteera-Kanyansande spur,C,Unsealed,Southern,Kabale,6.74,1,Yes,exact-link,2025,1195.26,1255.02,792.73,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C431_Link02,C431,Kyempene - Rubirizi,C,Unsealed,Southern,Kabale,15.755,0,Yes,exact-link,2025,7648.79,8031.23,5423.44,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C455_Link01,C455,Muhanga-Kyogo-Kamwezi,C,Unsealed,Southern,Kabale,20.134,0,Yes,exact-link,2025,682.58,716.71,378.52,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C431_Link01,C431,Rubaare - Kyempene,C,Unsealed,Southern,Kabale,7.88,0,Yes,exact-link,2025,7648.79,8031.23,5423.44,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C454_Link01,C454,Rwashameire-Kyafora-Kiyenje,C,Unsealed,Southern,Kabale,18.84,0,Yes,exact-link,2025,7648.79,8031.23,5423.44,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C578_Link01,C578,Accesses to Ibuga,C,Unsealed,Southern,Kasese,7.169,0,Yes,exact-link,2025,921.93,968.03,195.47,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C430_Link01,C430,Rwashamaire - Rwahi,C,Unsealed,Southern,Kabale,37.745,0,Yes,exact-link,2025,2001.95,2102.05,1419.47,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C429_Link01,C429,Butobere - Muyumbu - Rwamucucu,C,Unsealed,Southern,Kabale,18.254,0,Yes,exact-link,2025,898.29,943.21,497.98,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C453_Link01,C453,Nyakabande-Muganzi,C,Bituminous,Southern,Kabale,2.105,0,Yes,exact-link,2025,743.16,780.32,454.54,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C427_Link01,C427,Access to Kacwekano Agriculture Research,C,Unsealed,Southern,Kabale,0.404,0,Yes,exact-link,2025,682.58,716.71,378.52,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C426_Link01,C426,Kabale - Lake Bunyonyi,C,Unsealed,Southern,Kabale,7.874,0,Yes,exact-link,2025,682.58,716.71,378.52,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C451_Link01,C451,Kisoro army barracks off Kabale - Kisoro,C,Unsealed,Southern,Kabale,0.093,0,Yes,exact-link,2025,743.16,780.32,454.54,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C450_Link03,C450,Buhindagye - Mahyoro,C,Unsealed,Southern,Ibanda,8.269,0,Yes,exact-link,2025,1176.05,1234.86,564.68,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C425_Link01,C425,Katuna - Rubaya - Muko,C,Unsealed,Southern,Kabale,66.59,0,Yes,exact-link,2025,520.06,546.07,356.81,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C450_Link02,C450,Katerera - Buhindagye,C,Unsealed,Southern,Mbarara,8.864,0,Yes,exact-link,2025,1176.05,1234.86,564.68,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C424_Link01,C424,Old Kabale Road (Kigata - Kabunyonyi - N,C,Unsealed,Southern,Kabale,20.068,2,Yes,exact-link,2025,682.58,716.71,378.52,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C450_Link01,C450,Kyambura - Katerera,C,Unsealed,Southern,Mbarara,18.566,1,Yes,exact-link,2025,1176.05,1234.86,564.68,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C423_Link01,C423,Rutobo - Kamwezi,C,Unsealed,Southern,Kabale,17.685,0,Yes,exact-link,2025,682.58,716.71,378.52,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
A005_Link15,A005,Kikorongo - Bwera - Mpondwe,A,Bituminous,Southern,Kasese,38.25,1,Yes,exact-link,2025,4996.75,5246.59,4232.02,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C523_Link01,C523,Chanya-Nyuyo Institute,C,Unsealed,Southern,Kasese,2.869,0,Yes,exact-link,2025,1226.29,1287.6,260.62,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C519_Link01,C519,Nkenda - Bugoye,C,Unsealed,Southern,Kasese,16.933,1,Yes,exact-link,2025,1842.39,1934.51,305.61,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C510_Link01,C510,Mubuku-Maliba-Nyakalingijo,C,Unsealed,Southern,Kasese,15.32,2,Yes,exact-link,2025,1226.29,1287.6,260.62,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C388_Link01,C388,Nyanga Swamp,C,Unsealed,Southern,Mbarara,0.7,0,Yes,station-class-proxy,2025,2345.48,2462.75,1462.31,0.032,1,31,31,,2025,2026,"AADT proxy from Mbarara C road links with classified traffic evidence; no exact link-level AADT was found, so this is retained as proxy evidence until measured counts are available",Traffic_estimate_2025.xlsx; Generated road-link traffic integrity fill
C389_Link01,C389,Kityaza Bugango access,C,Unsealed,Southern,Mbarara,1,0,Yes,station-class-proxy,2025,2345.48,2462.75,1462.31,0.032,1,31,31,,2025,2026,"AADT proxy from Mbarara C road links with classified traffic evidence; no exact link-level AADT was found, so this is retained as proxy evidence until measured counts are available",Traffic_estimate_2025.xlsx; Generated road-link traffic integrity fill
C362_Link01,C362,Mabona Loop,C,Bituminous,Southern,Mbarara,7.1,0,Yes,station-class-proxy,2025,2345.48,2462.75,1462.31,0.032,1,31,31,,2025,2026,"AADT proxy from Mbarara C road links with classified traffic evidence; no exact link-level AADT was found, so this is retained as proxy evidence until measured counts are available",Traffic_estimate_2025.xlsx; Generated road-link traffic integrity fill
C390_Link01,C390,Mbarara Bypass,C,Bituminous,Southern,Mbarara,14,0,Yes,station-class-proxy,2025,2345.48,2462.75,1462.31,0.032,1,31,31,,2025,2026,"AADT proxy from Mbarara C road links with classified traffic evidence; no exact link-level AADT was found, so this is retained as proxy evidence until measured counts are available",Traffic_estimate_2025.xlsx; Generated road-link traffic integrity fill
C391_Link01,C391,Access to Tumu hospital,C,Unsealed,Southern,Ibanda,10.195,0,Yes,station-class-proxy,2025,1440.14,1512.15,651.37,0.032,1,33,33,,2025,2026,"AADT proxy from Ibanda C road links with classified traffic evidence; no exact link-level AADT was found, so this is retained as proxy evidence until measured counts are available",Traffic_estimate_2025.xlsx; Generated road-link traffic integrity fill
C351_Link02,C351,Kityanza-Nakabanga,C,Unsealed,Southern,Mbarara,41.311,0,Yes,exact-link,2025,1831.63,1923.22,1189.27,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C351_Link01,C351,Isingiro-Kityanza,C,Unsealed,Southern,Mbarara,22.203,1,Yes,exact-link,2025,1925.37,2021.64,1250.13,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C351_Link03,C351,Nakabanga-Rakai,C,Unsealed,Southern,Mbarara,40.058,0,Yes,exact-link,2025,2312.22,2427.83,926.14,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C447_Link02,C447,Kabira - Rukungiri,C,Unsealed,Southern,Kabale,15,1,Yes,exact-link,2025,664.85,698.1,161.34,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C452_Link01,C452,Rukungiri - Station Boundary,C,Unsealed,Southern,Kabale,19.6,1,Yes,exact-link,2025,1007.62,1058.01,366.11,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C452_Link03,C452,Mitooma HQ - Ruhinda/Kashenyi,C,Bituminous,Southern,Mbarara,11.5,0,Yes,same-road-corridor-proxy,2025,1007.62,1058.01,366.11,0.032,1,2,2,,2025,2026,"AADT proxy from C452 corridor links with classified traffic evidence; no exact link-level AADT was found, so this is retained as proxy evidence until measured counts are available",Traffic_estimate_2025.xlsx; Generated road-link traffic integrity fill
C452_Link02,C452,Station Boundary - Mitooma HQ,C,Unsealed,Southern,Mbarara,13.9,0,Yes,exact-link,2025,1007.62,1058.01,366.11,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C390N1_Link01,C390N1,Mbarara Bypass (dual),C,Bituminous,Southern,Mbarara,14,0,Yes,station-class-proxy,2025,2345.48,2462.75,1462.31,0.032,1,31,31,,2025,2026,"AADT proxy from Mbarara C road links with classified traffic evidence; no exact link-level AADT was found, so this is retained as proxy evidence until measured counts are available",Traffic_estimate_2025.xlsx; Generated road-link traffic integrity fill
C428_Link01,C428,Nyamirama - Ishasha,C,Bituminous,Southern,Kabale,14.89,0,Yes,station-class-proxy,2025,1671.45,1755.02,1034.27,0.032,1,53,53,,2025,2026,"AADT proxy from Kabale C road links with classified traffic evidence; no exact link-level AADT was found, so this is retained as proxy evidence until measured counts are available",Traffic_estimate_2025.xlsx; Generated road-link traffic integrity fill
C435_Link01,C435,Rukungiri - Campbell,C,Bituminous,Southern,Kabale,13.959,0,Yes,station-class-proxy,2025,1671.45,1755.02,1034.27,0.032,1,53,53,,2025,2026,"AADT proxy from Kabale C road links with classified traffic evidence; no exact link-level AADT was found, so this is retained as proxy evidence until measured counts are available",Traffic_estimate_2025.xlsx; Generated road-link traffic integrity fill
A006_Link07,A006,Kafu - Kigumba,A,Bituminous,Western,Masindi,29.676,0,Yes,exact-link,2025,3350.3,3517.81,2609.91,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
B202_Link04,B202,Kabwoya - Kiziranfumbi - Buhimba,B,Bituminous,Western,Hoima,31.503,0,Yes,exact-link,2025,1114,1169.7,462.3,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
A005_Link09,A005,Kyegegwa - Kakabala - Kyenjojo,A,Bituminous,Western,Fort Portal,52.261,0,Yes,exact-link,2025,2657.94,2790.84,1825.53,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C271_Link04,C271,Kitumbi Bridge - Bukwiri,C,Unsealed,Western,Hoima,39.386,1,Yes,exact-link,2025,914.18,959.88,250.15,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
B200_Link01,B200,Kafu - Masindi,B,Bituminous,Western,Masindi,43.263,0,Yes,exact-link,2025,1808.41,1898.83,1076.62,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C378_Link01,C378,Bijutsyo - Bihanga,C,Unsealed,Western,Fort Portal,27.424,0,Yes,exact-link,2025,1642.19,1724.3,749.29,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
A006_Link08,A006,Kigumba - Karuma,A,Bituminous,Western,Masindi,56.735,1,Yes,exact-link,2025,4968.68,5217.12,2984.76,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
B201_Link01,B201,Kigumba - Masindi,B,Bituminous,Western,Masindi,39.058,0,Yes,exact-link,2025,1808.41,1898.83,1076.62,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
B202_Link05,B202,Buhimba - Hoima,B,Bituminous,Western,Hoima,10.573,0,Yes,exact-link,2025,1114,1169.7,462.3,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
B202_Link03,B202,Kagadi - Mabale - Kabwoya,B,Bituminous,Western,Hoima,49.704,1,Yes,exact-link,2025,1018.46,1069.38,423,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
A009_Link04,A009,Lwamata - Hoima,A,Bituminous,Western,Hoima,96.5,0,Yes,exact-link,2025,12658.84,13291.78,8161.54,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
B150_Link04,B150,Kamwenge - Fortportal,B,Bituminous,Western,Fort Portal,64.78,0,Yes,exact-link,2025,3309.5,3474.98,2108.26,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
B253_Link01,B253,Rwekunye - Masindi Port,B,Unsealed,Western,Masindi,7.343,0,Yes,exact-link,2025,873.18,916.83,255.97,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
B202_Link01,B202,Kyenjojo - Katoke - R. Muzizi,B,Bituminous,Western,Fort Portal,37.9,1,Yes,exact-link,2025,1198.22,1258.13,539.86,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
B204_Link01,B204,Masindi - Kisalizi,B,Bituminous,Western,Masindi,31.469,0,Yes,exact-link,2025,1461.2,1534.26,769.46,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
A005_Link11,A005,FortPortal - Rwimi(bridge),A,Bituminous,Western,Fort Portal,44.681,1,Yes,exact-link,2025,4996.75,5246.59,4232.02,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
A005_Link10,A005,Kyenjojo - Rugombe - Fortportal,A,Bituminous,Western,Fort Portal,49.811,2,Yes,exact-link,2025,3499.35,3674.32,2886.25,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C631_Link01,C631,Bwijanga - Isimba Prisons,C,Unsealed,Western,Masindi,3.187,0,Yes,exact-link,2025,688.49,722.92,290.1,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C553_Link01,C553,Kibaale-Kyebando - Pacwa,C,Unsealed,Western,Hoima,46.268,1,Yes,exact-link,2025,1004.67,1054.9,212.53,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C621_Link01,C621,Rwekunye - Masindi,C,Unsealed,Western,Masindi,35.426,0,Yes,exact-link,2025,478.7,502.63,201.67,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C546_Link01,C546,Kigarama-Gweri-Harubaho,C,Unsealed,Western,Fort Portal,6.415,0,Yes,exact-link,2025,3814.79,4005.53,1022.33,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C545_Link01,C545,Nyahuka - Busalu - Butoogo,C,Unsealed,Western,Fort Portal,12.565,1,Yes,exact-link,2025,3814.79,4005.53,1022.33,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C544_Link01,C544,Bubandi - Kahuka -Malindi,C,Unsealed,Western,Fort Portal,11,0,Yes,exact-link,2025,3814.79,4005.53,1022.33,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C620_Link01,C620,Bukwiri - Kyankwanzi,C,Unsealed,Western,Hoima,28.829,0,Yes,exact-link,2025,754.98,792.73,179.95,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C568_Link03,C568,Bisozi - Kahunge,C,Unsealed,Western,Fort Portal,19.567,0,Yes,exact-link,2025,490.52,515.04,158.24,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C543_Link01,C543,Bubandi - Bundibugyo Army Barracks - Butama Health Center,C,Unsealed,Western,Fort Portal,4.75,0,Yes,exact-link,2025,3814.79,4005.53,1022.33,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C638_Link02,C638,Kijunjubwa - Bulyamusenyu (Kafu),C,Unsealed,Western,Masindi,37.29,0,Yes,exact-link,2025,688.49,722.92,290.1,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
